loss_pol_entpen,loss_kl,TimestepsSoFar,EpisodesSoFar,TimeElapsed,ev_tdlam_before,loss_ent,loss_vf_loss,EpRewMean,EpLenMean,loss_pol_surr,EpThisIter
0.0,0.008452006,4096,7,2.319951057434082,-0.6135290861129761,2.0707824,0.022326138,-4.857142857142857,547.7142857142857,-0.012448648,7
0.0,0.00893396,8192,15,4.263671875,0.8143899589776993,2.0578594,0.016657537,-4.933333333333334,538.5333333333333,-0.013567943,8
0.0,0.0072843027,12288,22,6.167969703674316,0.8376235067844391,2.0526183,0.016470699,-4.954545454545454,536.9545454545455,-0.009091473,7
0.0,0.006869962,16384,29,8.05223298072815,0.7623129040002823,2.0530698,0.023839083,-4.896551724137931,562.2758620689655,-0.009035246,7
0.0,0.0075453958,20480,36,10.081660509109497,0.8367146551609039,2.0357141,0.01421752,-4.888888888888889,557.8333333333334,-0.0113528,7
0.0,0.0074820966,24576,44,12.107264041900635,0.83002670109272,2.014982,0.014395641,-4.909090909090909,554.8181818181819,-0.010703875,8
0.0,0.007481208,28672,51,14.002856731414795,0.7657175362110138,2.0023282,0.019394243,-4.901960784313726,560.843137254902,-0.013188472,7
0.0,0.007842352,32768,59,15.955729722976685,0.7845444530248642,1.9872853,0.01808231,-4.915254237288136,552.8135593220339,-0.00988296,8
0.0,0.005920205,36864,65,17.85979175567627,0.7247959077358246,1.9650735,0.02324463,-4.876923076923077,559.6153846153846,-0.009717245,6
